Province,Year,T2M_mean,T2M_std,T2M_max,T2M_min,T2M_MAX_max,T2M_MIN_min,RH2M_mean,RH2M_std,CLOUD_AMT_mean,PRECTOTCORR_sum,PRECTOTCORR_max,PRECTOTCORR_std,GWETPROF_mean,CLRSKY_SFC_SW_DWN_mean,hot_day_sum,cold_day_sum,rainy_day_sum,heavy_rain_sum,dry_day_sum,GDD_sum,rain_intensity,dry_ratio,hot_ratio,PRECTOTCORR_sum_lag1,T2M_mean_lag1,GDD_sum_lag1,Commodity,Yield,Elevation,Landcover,Lat,Lon,Ndvi_mean,Soil_clay,Soil_ph,Soil_sand,Soil_soc
Lào Cai,2008,19.178934426229507,5.865438563856348,27.17,4.98,34.19,1.68,78.93418032786886,8.039688010047385,73.99073770491803,1643.08,158.98,11.637938340146096,0.7820218579234972,22.40950819672131,0,109,158,18,61,3428.4700000000003,10.33383647798742,0.1671232876712328,0.0,0.0,0.0,0.0,Lúa mùa,3.682051282051282,84.0,50,22.4856,103.9707,0.4025273255813953,32,6.6,34,0.4
Hà Nam,2015,23.74958904109589,5.260360953216166,32.75,10.25,39.4,5.55,83.22928767123287,6.025943776064678,77.77780821917808,1334.32,64.74,7.507429938881857,0.6973698630136986,21.65046575342466,25,23,162,14,51,5018.6,8.186012269938649,0.1397260273972602,0.0684931506849315,1497.2,22.818794520547947,4682.78,Khoai lang,12.666666666666666,6.0,50,20.5451,105.9135,0.2984313953488372,25,5.4,42,0.4
Đồng Tháp,2022,26.954465753424657,1.345393464264858,30.47,22.1,38.48,17.2,84.32156164383561,7.282282505412336,79.71693150684932,2421.37,85.76,9.89508209457036,0.8052054794520548,23.548383561643835,24,0,226,35,54,6188.38,10.6668281938326,0.147945205479452,0.0657534246575342,2450.43,26.96202739726027,6191.14,Ngô,8.9,8.0,50,10.45,105.6333,0.3344547826086956,33,6.1,41,0.2
Sóc Trăng,2020,27.690464480874315,1.4737046980623705,31.65,21.97,38.62,19.66,80.03986338797814,9.670024449710509,74.72387978142076,2656.14,249.01,18.020702186110423,0.7748907103825137,24.04226775956284,50,0,217,32,58,6474.71,12.184128440366973,0.1589041095890411,0.136986301369863,2142.43,27.46290410958904,6373.96,Mía,88.89275766016713,-1.0,40,9.5664,105.8764,0.5491060869565217,32,6.1,34,0.6
Hà Giang,2015,19.455424657534245,5.370960444524152,27.24,4.34,33.59,1.06,83.26287671232878,7.053719009616585,79.3841095890411,1334.82,44.65,6.382520473485401,0.7144383561643836,21.83082191780822,0,66,177,15,61,3497.56,7.498988764044943,0.1671232876712328,0.0,1391.5,18.964931506849315,3344.37,Lúa mùa,5.514705882352941,104.0,10,22.8233,104.9836,0.4433026162790697,32,6.1,33,0.6
Long An,2020,27.96415300546448,1.863114116779111,33.16,21.85,40.48,18.26,78.05098360655738,13.203552328762155,74.26114754098361,2726.06,402.12,25.376268413179616,0.7677322404371585,24.15554644808743,130,0,201,28,69,6574.88,13.495346534653464,0.1890410958904109,0.3561643835616438,1773.93,27.71504109589041,6465.99,Lúa,5.631118185435734,3.0,50,10.5333,106.4,0.4158046376811594,31,5.7,42,0.2
Hải Dương,2018,23.558027397260275,5.355588582516528,30.84,7.09,35.89,3.33,83.60638356164384,6.662212455148154,78.95893150684931,1949.65,80.09,10.535699655393644,0.796027397260274,21.901698630136988,6,29,172,29,46,4954.93,11.269653179190753,0.1260273972602739,0.0164383561643835,2047.74,23.67457534246575,4991.28,Lạc,2.259259259259259,8.0,50,20.9405,106.333,0.2669593023255814,26,6.2,42,0.6
Sóc Trăng,2016,27.76527322404372,1.8039781934392556,32.95,24.15,40.19,20.32,80.11967213114754,12.160420838141253,72.80893442622951,1999.14,48.63,7.729442542713501,0.7890710382513662,23.97177595628415,77,0,205,23,91,6502.09,9.704563106796115,0.2493150684931507,0.210958904109589,1301.57,27.71956164383561,6467.64,Lúa thu đông,8.28062776641201,-1.0,40,9.5664,105.8764,0.5491060869565217,32,6.1,34,0.6
Nghệ An,2018,24.671534246575344,4.768678584452769,32.0,10.93,38.97,7.83,82.26468493150685,7.833306020506205,78.13690410958904,2168.1,186.25,17.278370808678623,0.7661369863013698,22.64364383561644,35,10,186,26,36,5355.11,11.594117647058823,0.0986301369863013,0.0958904109589041,2611.76,24.41169863013699,5260.27,Mía,60.876369327073554,9.0,50,18.6667,105.6667,0.3236889855072464,31,5.3,39,0.2
Đắk Nông,2015,25.735260273972607,1.848274589122684,29.74,20.68,37.79,12.59,66.75972602739726,13.109799808678751,62.38134246575342,486.85,28.49,3.296859740530068,0.6245205479452054,24.270849315068496,72,0,84,2,180,5743.37,5.727647058823529,0.4931506849315068,0.1972602739726027,544.98,25.32254794520548,5592.73,Sắn,15.826086956521738,601.0,10,12.0,107.6833,0.4546028985507246,37,6.0,35,0.4
Đắk Lắk,2009,24.28720547945205,2.273599888923943,28.47,16.27,36.62,12.83,73.62980821917809,7.177436617044457,72.49635616438356,614.08,61.8,4.449355144768192,0.5115342465753425,24.53684931506849,6,0,120,2,94,5214.83,5.07504132231405,0.2575342465753424,0.0164383561643835,699.71,24.120956284153007,5168.27,Lúa mùa,4.971134020618557,454.0,50,12.6667,108.0333,0.3828982608695652,38,6.5,35,0.4
Bắc Ninh,2017,23.67457534246575,5.034243796454194,32.46,9.94,38.84,2.97,83.28413698630136,6.334213927559143,83.58553424657535,2047.74,64.43,9.620031110417845,0.7642465753424658,21.68928767123288,10,13,177,33,48,4991.28,11.504157303370787,0.1315068493150684,0.0273972602739726,1698.76,23.555628415300543,4976.89,Lúa mùa,5.555555555555555,6.0,50,21.1212,106.088,0.3873540697674418,25,5.5,45,0.6
Hải Dương,2008,22.794590163934423,5.831053827198289,30.45,6.88,38.68,4.54,80.53928961748635,8.16886964486495,75.20418032786885,1776.3,136.64,11.193208687753453,0.6809016393442623,21.41827868852459,6,51,158,25,89,4690.22,11.171698113207547,0.2438356164383561,0.0164383561643835,0.0,0.0,0.0,Lúa mùa,5.449367088607595,8.0,50,20.9405,106.333,0.2669593023255814,26,6.2,42,0.6
Hòa Bình,2014,23.02202739726028,5.581337205298324,30.85,9.07,37.32,2.7,84.09043835616438,5.866137207855088,76.98838356164383,1444.56,62.62,8.058991577027305,0.7877260273972603,21.52205479452055,6,40,164,15,71,4754.68,8.754909090909091,0.1945205479452054,0.0164383561643835,1982.14,22.78978082191781,4678.15,Ngô,4.047872340425532,28.0,50,20.8172,105.3376,0.2956313953488372,32,6.1,37,0.6
Kiên Giang,2011,27.40772602739726,1.282752891120439,30.38,23.14,36.63,19.49,79.63915068493151,8.265901797047942,78.54038356164384,1401.59,54.32,7.08440267510138,0.7671780821917807,23.69413698630137,32,0,179,14,70,6353.82,7.78661111111111,0.1917808219178082,0.0876712328767123,1124.34,28.403835616438357,6717.4,Lúa đông xuân,6.948119777158774,8.0,40,9.9167,105.15,0.5305359420289855,39,5.1,27,0.8
Hòa Bình,2008,22.47357923497268,6.010661534763495,30.46,6.59,39.53,3.36,80.81683060109289,7.597417896529927,77.57060109289617,1797.32,167.31,12.418525932786435,0.6874590163934426,21.576775956284155,10,61,157,23,90,4573.73,11.375443037974684,0.2465753424657534,0.0273972602739726,0.0,0.0,0.0,Lúa mùa,4.803149606299213,28.0,50,20.8172,105.3376,0.2956313953488372,32,6.1,37,0.6
Tiền Giang,2008,27.257868852459016,1.5364794643590414,31.79,22.04,40.06,18.74,79.0303825136612,11.372617672725848,76.91131147540983,1378.71,35.81,5.37565642595218,0.7306830601092896,23.994918032786885,81,0,194,8,71,6316.38,7.070307692307693,0.1945205479452054,0.2219178082191781,0.0,0.0,0.0,Lúa hè thu,4.743068391866913,2.0,10,10.3814,106.2353,0.7042736231884058,27,5.9,48,0.8
Đồng Tháp,2015,28.75095890410959,1.8451559423537027,33.74,25.52,41.13,18.78,70.74186301369863,11.866799578400691,67.68367123287672,808.52,28.92,3.9371202309277225,0.5516438356164384,23.310931506849315,140,0,146,4,107,6844.1,5.500136054421769,0.2931506849315068,0.3835616438356164,767.4399999999999,28.62564383561644,6798.36,Lúa đông xuân,7.043435822352367,8.0,50,10.45,105.6333,0.3344547826086956,33,6.1,41,0.2
Bình Dương,2021,26.908027397260277,1.8206429094259304,32.01,20.82,40.26,14.68,81.51093150684932,10.661571344108488,76.50649315068493,1847.94,47.51,8.280928346307691,0.7414246575342466,24.10821917808219,57,0,195,28,80,6171.43,9.42826530612245,0.2191780821917808,0.1561643835616438,1999.48,28.03158469945355,6599.56,Lúa,4.366666666666666,58.0,10,11.197,106.7081,0.6092527536231884,26,5.3,52,0.4
Hà Nội,2013,22.78978082191781,5.558548060891044,31.29,8.12,37.95,2.07,83.64695890410958,5.824628301205806,77.51383561643836,1982.14,87.76,10.827300303914296,0.7963287671232877,21.276986301369863,9,33,159,33,75,4678.15,12.388375,0.2054794520547945,0.0246575342465753,1770.24,23.18418032786885,4829.02,Lúa đông xuân,6.115347018572825,21.0,50,21.0285,105.8542,0.2404130813953488,31,5.7,40,0.8
Phú Thọ,2014,23.051178082191782,5.756414194404382,31.99,8.49,38.4,3.52,81.79953424657535,6.539653690133244,78.93572602739727,1427.58,55.18,7.588392921086322,0.7330958904109589,21.322246575342465,13,41,174,13,47,4767.11,8.1576,0.1287671232876712,0.0356164383561643,1938.88,22.93167123287671,4729.47,Lúa đông xuân,5.75945945945946,23.0,40,21.3232,105.213,0.3124348837209302,28,6.2,39,0.6
Sóc Trăng,2009,26.966246575342467,1.3648652046798075,30.79,22.09,38.36,17.33,82.80649315068493,6.52663257148488,75.25890410958904,1504.06,41.92,7.026434548063954,0.7763835616438356,23.850109589041097,10,0,182,18,85,6192.68,8.218907103825137,0.2328767123287671,0.0273972602739726,1689.17,26.97248633879781,6211.93,Lúa hè thu,5.039621525724424,-1.0,40,9.5664,105.8764,0.5491060869565217,32,6.1,34,0.6
Nghệ An,2013,24.86693150684932,5.21172456832333,34.29,11.34,41.84,7.34,78.91986301369863,10.331903260347676,77.43958904109589,1781.19,220.19,16.05412357590585,0.7009863013698631,22.29882191780822,70,14,159,26,44,5426.43,11.1324375,0.1205479452054794,0.1917808219178082,1391.4,24.968551912568305,5478.49,Lúa thu đông,4.618304755754824,9.0,50,18.6667,105.6667,0.3236889855072464,31,5.3,39,0.2
Nghệ An,2012,24.968551912568305,4.816506814829368,33.36,11.66,41.13,9.58,80.5987431693989,8.49529181803565,77.94710382513661,1391.4,150.8,12.635523506823487,0.6921857923497268,22.44120218579235,40,1,161,14,20,5478.49,8.588888888888889,0.0547945205479452,0.1095890410958904,1690.8,23.546876712328768,4944.61,Sắn,22.23316062176166,9.0,50,18.6667,105.6667,0.3236889855072464,31,5.3,39,0.2
Ninh Bình,2020,24.16046448087432,4.886106504157257,31.27,10.99,35.91,7.13,85.11928961748634,5.383430900559361,85.07346994535519,1885.15,204.8,13.86574100092575,0.7799453551912567,21.61838797814208,1,9,189,24,23,5182.73,9.921842105263158,0.0630136986301369,0.0027397260273972,1566.94,24.73065753424658,5376.69,Lúa đông xuân,6.654228855721393,7.0,50,20.252,105.975,0.2851938953488372,28,5.9,42,0.2
Bà Rịa - Vũng Tàu,2011,26.8993698630137,1.201290006101607,30.15,23.26,35.29,19.23,81.17386301369862,7.092405947493457,75.23257534246575,1500.48,45.99,6.321902925379559,0.7395342465753425,23.865479452054792,1,0,186,13,76,6168.27,8.023957219251336,0.2082191780821917,0.0027397260273972,1610.22,27.70682191780822,6462.99,Khoai lang,3.0,7.0,50,10.4114,107.1358,0.3226844574780059,34,6.1,40,1.2
Lạng Sơn,2013,21.2247397260274,6.0840725001898095,30.1,5.42,36.12,-0.16,80.95046575342465,7.136316657899818,75.8638904109589,1448.51,77.81,8.002903491154003,0.6697808219178082,21.13076712328767,4,58,155,14,74,4166.18,9.285320512820514,0.2027397260273972,0.010958904109589,1334.1,21.518415300546447,4251.96,Lúa mùa,3.5792507204610957,265.0,50,21.853,106.762,0.2780122093023255,35,6.4,35,0.2
Hòa Bình,2022,22.946630136986304,5.328999028503626,30.28,7.25,36.1,4.12,84.76542465753425,6.340189804413093,80.47684931506849,2077.19,67.68,10.40640613710376,0.8728219178082192,22.11852054794521,4,33,189,28,58,4729.62,10.93257894736842,0.1589041095890411,0.010958904109589,1832.52,23.3813698630137,4891.45,Sắn,15.22077922077922,28.0,50,20.8172,105.3376,0.2956313953488372,32,6.1,37,0.6
Điện Biên,2012,21.398005464480875,4.140850565788295,29.55,7.88,37.45,4.02,76.26046448087432,12.934825670496366,69.84620218579235,1296.36,71.06,6.459487401437751,0.6414754098360655,22.39808743169399,14,40,174,9,59,4178.31,7.407771428571428,0.1616438356164383,0.0383561643835616,1144.8,20.13186301369863,3716.21,Khoai lang,10.833333333333334,498.0,10,21.3833,103.0167,0.4917087209302325,35,5.9,38,0.4
Đồng Nai,2014,28.002082191780826,1.891671173431258,33.25,23.5,41.1,16.94,72.51293150684931,12.763027449604648,69.12323287671232,1070.81,49.33,6.618344538495057,0.5801643835616438,24.055698630136988,120,0,128,12,123,6570.76,8.300852713178294,0.336986301369863,0.3287671232876712,1012.22,27.651342465753423,6442.74,Lúa đông xuân,5.855172413793103,7.0,50,10.95,106.8167,0.2112255072463768,34,5.9,43,0.2
Quảng Ngãi,2010,25.45786301369863,2.6962763971363573,30.03,17.1,37.73,15.05,82.45397260273973,6.043812597486209,65.4674794520548,1495.69,73.88,10.052305665000356,0.7071232876712329,23.04613698630137,19,0,128,25,73,5642.12,11.594496124031007,0.2,0.0520547945205479,1705.38,24.90304109589041,5439.61,Lúa đông xuân,5.554054054054054,10.0,50,15.12,108.8,0.3424921739130435,32,6.0,42,0.4
Thái Nguyên,2017,23.147835616438357,5.174810552920564,32.48,9.75,38.01,2.78,83.07005479452054,6.554175457756316,85.3133698630137,2018.79,62.71,9.664359680341484,0.7738356164383562,21.79931506849315,12,22,177,31,45,4799.5,11.341516853932584,0.1232876712328767,0.0328767123287671,1489.52,23.061994535519126,4799.44,Khoai lang,6.488372093023256,31.0,50,21.5939,105.8482,0.3295308139534884,32,6.1,41,0.2
Sơn La,2010,21.74684931506849,4.810803626155347,30.15,7.48,37.8,3.56,71.66057534246576,12.17609831893891,67.32197260273973,967.57,30.73,4.729361676444985,0.6232054794520548,22.35742465753425,25,54,154,6,92,4292.94,6.242387096774194,0.2520547945205479,0.0684931506849315,1024.73,21.33580821917808,4151.84,Khoai lang,6.4,607.0,50,21.3289,103.9123,0.5008927325581395,36,6.0,36,0.4
Bến Tre,2015,27.857013698630137,1.6006776080013407,32.65,24.47,38.94,20.42,76.5992602739726,9.924828741605737,66.26728767123288,1157.92,42.51,5.310872174988746,0.6167123287671232,23.987753424657537,56,0,183,7,78,6517.81,6.29304347826087,0.2136986301369863,0.1534246575342465,1095.92,27.689068493150685,6456.51,Lúa thu đông,4.298936885725583,3.0,50,10.2448,106.3735,0.4122165217391305,28,5.9,47,0.4
Bắc Ninh,2021,23.71904109589041,5.405665313776857,31.13,8.35,36.03,3.27,83.39279452054794,6.513269454151856,78.35446575342466,1804.16,80.01,10.186066452990374,0.7853150684931507,21.648602739726027,2,24,164,25,64,5012.25,10.934303030303033,0.1753424657534246,0.0054794520547945,1896.71,23.74792349726776,5032.15,Lạc,2.6123260437375744,6.0,50,21.1212,106.088,0.3873540697674418,25,5.5,45,0.6
Long An,2015,28.409671232876715,1.7484056792082785,33.33,24.57,40.74,18.46,72.92676712328768,12.055981528631191,66.26728767123288,1012.26,29.07,4.68935844881239,0.6539726027397261,23.987753424657537,133,0,156,4,94,6719.53,6.447515923566879,0.2575342465753424,0.3643835616438356,954.02,28.20610958904109,6645.23,Sắn,14.916666666666666,3.0,50,10.5333,106.4,0.4158046376811594,31,5.7,42,0.2
Hà Nam,2021,23.103890410958904,5.478008951787984,30.74,7.84,36.16,2.89,84.95131506849314,5.569117447582216,81.03197260273973,1922.41,67.82,10.404625851964775,0.8361095890410959,21.862465753424654,8,32,170,27,53,4791.02,11.242163742690058,0.1452054794520547,0.021917808219178,1709.66,23.22920765027322,4842.77,Lúa mùa,5.782608695652174,6.0,50,20.5451,105.9135,0.2984313953488372,25,5.4,42,0.4
Thanh Hóa,2018,23.70909589041096,5.031953447620666,30.96,8.99,36.55,5.2,84.41950684931507,6.058447628577971,79.48775342465753,2047.59,75.62,11.035390171472873,0.8105479452054796,22.05419178082192,9,21,200,28,29,5005.68,10.187014925373134,0.0794520547945205,0.0246575342465753,2191.77,23.755835616438358,5020.88,Ngô,4.36,11.0,50,19.8067,105.7767,0.2927501449275362,27,6.2,40,0.2
Đồng Nai,2022,27.01594520547945,1.6035229063767835,31.45,21.76,39.62,16.25,81.86372602739726,9.24387033800408,80.4652602739726,1867.24,67.49,8.207761458917469,0.7369041095890412,24.018109589041096,46,0,210,21,59,6210.82,8.849478672985782,0.1616438356164383,0.1260273972602739,1847.94,26.908027397260277,6171.43,Lúa,5.946666666666666,7.0,50,10.95,106.8167,0.2112255072463768,34,5.9,43,0.2
TP.Hồ Chí Minh,2012,26.93650273224044,1.1705782712119694,30.87,24.45,38.87,20.12,81.56325136612023,8.164253496375537,76.02404371584699,1617.72,70.41,8.633612079208016,0.6630601092896174,23.992267759562843,37,0,174,21,83,6198.76,9.244114285714286,0.2273972602739726,0.1013698630136986,1457.68,26.68756164383561,6090.96,Lúa thu đông,3.888270458775598,11.0,50,10.7769,106.7009,0.2611559420289855,40,5.0,31,0.2
Tiền Giang,2019,27.71504109589041,1.708742649030038,32.86,23.03,40.6,16.83,79.24906849315069,11.22739152957992,70.53049315068493,1773.93,53.19,8.1584499271005,0.7650684931506849,24.097342465753428,94,0,195,25,92,6465.99,9.050663265306122,0.2520547945205479,0.2575342465753424,1728.66,27.546684931506853,6404.54,Mía,41.522491349480966,2.0,10,10.3814,106.2353,0.7042736231884058,27,5.9,48,0.8
Bình Phước,2011,26.469150684931503,1.6985184532476765,31.17,21.8,40.03,15.9,79.22345205479452,10.741503062913488,77.27591780821918,1317.92,38.45,5.627304582913967,0.7174794520547945,23.744520547945207,52,0,171,8,96,6011.24,7.66232558139535,0.2630136986301369,0.1424657534246575,1341.03,27.80408219178082,6498.49,Lúa đông xuân,3.4814814814814814,109.0,10,11.7332,106.9062,0.7159101449275362,34,5.1,43,0.4
Thừa Thiên Huế,2021,24.892246575342465,3.4278518077589983,30.18,14.4,34.37,12.92,85.19717808219178,4.991443776198114,72.16257534246576,3088.71,170.09,20.09053919427412,0.8051780821917808,23.174438356164384,0,0,195,41,31,5435.67,15.758724489795918,0.084931506849315,0.0,3433.78,25.55677595628416,5693.78,Lúa mùa,1.5,10.0,50,16.4637,107.5908,0.2893765217391304,32,5.8,38,0.6
Điện Biên,2012,21.398005464480875,4.140850565788295,29.55,7.88,37.45,4.02,76.26046448087432,12.934825670496366,69.84620218579235,1296.36,71.06,6.459487401437751,0.6414754098360655,22.39808743169399,14,40,174,9,59,4178.31,7.407771428571428,0.1616438356164383,0.0383561643835616,1144.8,20.13186301369863,3716.21,Lúa mùa,2.740648379052369,498.0,10,21.3833,103.0167,0.4917087209302325,35,5.9,38,0.4
Bạc Liêu,2013,27.31290410958904,1.593994327657399,32.82,23.01,39.11,19.84,80.48991780821918,8.902213037848938,78.68731506849315,1474.43,37.64,6.76763362574895,0.7637260273972603,23.75093150684932,34,0,167,19,99,6319.21,8.776369047619047,0.2712328767123287,0.0931506849315068,1599.99,27.20773224043716,6298.03,Lúa thu đông,5.516446064540459,4.0,50,9.2825,105.7261,0.295888115942029,31,5.5,44,0.2
Quảng Nam,2010,26.407917808219175,2.363087137073403,30.16,19.46,33.43,18.72,83.40991780821918,4.178676080343482,65.4674794520548,1783.22,107.74,12.116656869102826,0.6813150684931507,23.04613698630137,0,0,145,23,64,5988.89,12.213835616438356,0.1753424657534246,0.0,2258.09,26.146794520547942,5893.58,Lúa đông xuân,5.059101654846336,10.0,50,15.5667,108.4833,0.3477252173913043,31,6.1,38,0.8
Ninh Bình,2012,23.851202185792356,5.13137591926009,30.31,10.28,37.46,6.88,84.30644808743169,5.483896320701353,80.78218579234972,1833.13,80.2,10.86583777258051,0.7804371584699453,21.59680327868853,7,9,159,27,45,5069.54,11.4570625,0.1232876712328767,0.0191780821917808,1687.32,22.68008219178082,4630.24,Lúa,6.039408866995074,7.0,50,20.252,105.975,0.2851938953488372,28,5.9,42,0.2
Nghệ An,2022,24.12613698630137,4.621203714660499,30.53,10.94,36.31,8.5,84.94252054794521,5.474928039342401,79.74419178082192,2695.66,222.94,19.01258703046083,0.8168219178082191,22.762246575342463,5,1,193,39,16,5156.04,13.895154639175257,0.0438356164383561,0.0136986301369863,2644.86,24.45219178082192,5275.05,Chè,1.7227144905358949,9.0,50,18.6667,105.6667,0.3236889855072464,31,5.3,39,0.2
Hưng Yên,2019,24.73065753424658,4.5783112205697645,31.01,10.76,36.9,7.45,84.82564383561645,5.9358087698239785,77.43958904109589,1566.94,54.55,7.581574187225581,0.808931506849315,21.56794520547945,1,10,195,18,33,5376.69,7.994591836734694,0.0904109589041095,0.0027397260273972,2018.18,23.89695890410959,5073.61,Lúa,6.404761904761905,10.0,50,20.6464,106.0511,0.337490988372093,28,5.2,42,0.4
Long An,2014,28.20610958904109,1.756131859752101,33.25,23.63,41.18,17.5,72.97317808219178,10.755410332037874,69.12323287671232,954.02,30.56,4.44773796002098,0.643041095890411,24.055698630136988,116,0,160,4,106,6645.23,5.925590062111801,0.2904109589041095,0.3178082191780822,1053.24,27.82038356164384,6504.44,Lúa,5.509630200308166,3.0,50,10.5333,106.4,0.4158046376811594,31,5.7,42,0.2
Nam Định,2019,24.73065753424658,4.5783112205697645,31.01,10.76,36.9,7.45,84.82564383561645,5.9358087698239785,77.43958904109589,1566.94,54.55,7.581574187225581,0.808931506849315,21.56794520547945,1,10,195,18,33,5376.69,7.994591836734694,0.0904109589041095,0.0027397260273972,2018.18,23.89695890410959,5073.61,Lạc,4.1813176381241695,7.0,50,20.423,106.168,0.2832575581395349,30,5.9,43,0.2
Bình Định,2019,27.099890410958903,1.9260677041952767,30.37,22.01,33.93,21.57,81.8464109589041,3.745870986303908,60.17764383561644,2233.46,151.78,14.151074230501507,0.7529315068493151,23.64128767123288,0,0,207,27,18,6241.46,10.73778846153846,0.0493150684931506,0.0,2368.46,26.75671232876713,6116.2,Lúa đông xuân,6.979253112033195,27.0,10,13.782,109.2197,0.3502385507246376,31,6.1,43,0.2
Gia Lai,2008,24.19169398907104,2.4896867546415864,28.87,17.72,37.99,12.88,72.53505464480874,7.251792437642538,73.67953551912568,522.51,39.03,3.745535728811113,0.6075409836065573,23.913306010928963,25,0,88,3,105,5194.16,5.870898876404494,0.2876712328767123,0.0684931506849315,0.0,0.0,0.0,Sắn,13.50328947368421,774.0,50,13.9833,108.0,0.3376347826086956,39,6.0,32,0.4
Phú Yên,2009,26.602520547945204,1.95156536289412,29.78,21.67,34.07,20.49,81.86687671232876,4.372445828820204,63.10819178082192,1422.82,104.06,9.793322732659146,0.7662739726027398,23.49778082191781,0,0,169,15,10,6059.92,8.369529411764706,0.0273972602739726,0.0,1709.87,26.426092896174865,6011.95,Lúa thu đông,7.820665993893489,49.0,50,13.0833,109.3,0.4346776811594203,32,5.9,40,0.2
Sơn La,2019,21.52482191780822,4.212163807116224,27.31,7.77,33.96,1.87,80.47561643835616,6.751236351221806,63.02942465753425,2008.66,92.46,11.120774875344328,0.882931506849315,22.48128767123288,0,27,183,26,59,4212.24,10.91663043478261,0.1616438356164383,0.0,2313.24,20.73786301369863,3954.49,Lạc,1.0826254826254826,607.0,50,21.3289,103.9123,0.5008927325581395,36,6.0,36,0.4
Hòa Bình,2020,23.41188524590164,5.250963903471677,32.4,9.18,37.64,4.1,84.9027868852459,5.451923515623738,85.07346994535519,1816.41,123.56,10.876880481434496,0.7948907103825137,21.61838797814208,6,26,187,25,38,4909.57,9.661755319148936,0.1041095890410958,0.0164383561643835,1649.81,24.08682191780822,5142.86,Lúa đông xuân,5.736196319018405,28.0,50,20.8172,105.3376,0.2956313953488372,32,6.1,37,0.6
Bến Tre,2008,26.976092896174865,1.2443083712864325,30.96,22.64,37.04,20.05,81.24699453551914,8.871297027066312,76.91131147540983,1474.86,34.27,5.680253071888668,0.7044262295081967,23.994918032786885,15,0,201,10,70,6213.25,7.301287128712872,0.1917808219178082,0.0410958904109589,0.0,0.0,0.0,Sắn,0.1317223001197253,3.0,50,10.2448,106.3735,0.4122165217391305,28,5.9,47,0.4
An Giang,2009,27.53638356164384,1.4994948108083366,31.38,21.72,38.42,16.31,78.47254794520548,8.313827408747887,75.19704109589041,1061.61,39.0,4.7619875920865775,0.6565753424657534,23.456438356164384,34,0,180,5,65,6400.78,5.86524861878453,0.1780821917808219,0.0931506849315068,1207.24,27.51683060109289,6411.16,Lúa thu đông,10.667029468697208,-1.0,40,10.5149,105.1132,0.5879285294117648,44,5.5,27,1.2
Phú Thọ,2013,22.93167123287671,5.756553857056985,32.31,8.41,39.05,3.31,80.0228493150685,7.345174359032898,77.51383561643836,1938.88,74.82,10.352309085735095,0.7222739726027397,21.276986301369863,26,33,175,32,64,4729.47,11.016363636363636,0.1753424657534246,0.0712328767123287,1552.96,23.36379781420765,4895.77,Lúa đông xuân,5.795640326975477,23.0,40,21.3232,105.213,0.3124348837209302,28,6.2,39,0.6
Lâm Đồng,2022,24.846849315068493,1.543219195536863,29.27,19.53,36.88,14.03,84.97545205479452,8.08428611607875,78.25550684931507,1997.74,68.31,9.140886204583682,0.7559452054794521,24.1493698630137,8,0,200,25,74,5419.1,9.939004975124378,0.2027397260273972,0.021917808219178,1932.55,24.79095890410959,5398.7,Lúa thu đông,2.625681499660657,844.0,10,11.5714,107.8091,0.6304655072463768,41,5.4,34,0.4
An Giang,2023,27.90454794520548,1.7593874202504751,32.16,22.71,39.72,18.96,79.80895890410959,10.747669285337569,76.7206301369863,2001.71,65.45,8.943649882622948,0.7422191780821918,23.42117808219178,66,0,203,24,50,6535.16,9.812303921568628,0.136986301369863,0.1808219178082191,2444.14,27.102684931506847,6242.48,Sắn,19.875,-1.0,40,10.5149,105.1132,0.5879285294117648,44,5.5,27,1.2
Phú Thọ,2017,23.39810958904109,5.333966988472195,32.67,11.25,38.62,4.42,80.98624657534246,7.317521715711716,85.3133698630137,2037.01,63.54,9.48255950238345,0.7303013698630137,21.79931506849315,18,17,193,26,34,4890.31,10.500051546391752,0.0931506849315068,0.0493150684931506,1528.72,23.565,4985.34,Ngô,4.78021978021978,23.0,40,21.3232,105.213,0.3124348837209302,28,6.2,39,0.6
Tiền Giang,2010,28.048328767123287,2.202882901660551,33.53,23.11,41.62,19.31,76.86550684931507,12.339024000001686,70.33361643835616,1407.99,56.68,6.860741844526231,0.7216986301369863,24.053150684931506,120,0,181,14,98,6587.64,7.736208791208791,0.2684931506849315,0.3287671232876712,1299.85,27.220794520547944,6285.59,Khoai lang,11.0,2.0,10,10.3814,106.2353,0.7042736231884058,27,5.9,48,0.8
TP.Hồ Chí Minh,2019,27.69219178082192,1.883358765037703,33.32,22.2,42.13,16.31,77.28424657534246,11.988636757891198,70.53049315068493,1389.34,73.2,7.675985922706861,0.6495616438356164,24.097342465753428,95,0,169,19,99,6457.65,8.172588235294118,0.2712328767123287,0.2602739726027397,1396.02,27.679534246575344,6453.03,Mía,67.74744027303754,11.0,50,10.7769,106.7009,0.2611559420289855,40,5.0,31,0.2
Hưng Yên,2014,23.78857534246575,5.265556976471458,30.32,10.41,34.67,5.81,84.09958904109588,5.959712646650734,75.50945205479452,1489.05,58.48,8.151155085400669,0.7847123287671234,21.398465753424656,0,22,158,16,75,5032.83,9.365094339622642,0.2054794520547945,0.0,1836.89,23.52717808219178,4937.42,Ngô,5.595238095238095,10.0,50,20.6464,106.0511,0.337490988372093,28,5.2,42,0.4
