DisNo.,Disaster Group,Disaster Type,Event Name,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,Total Affected,Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",Corrected province
2016-0371-VNM,Natural,Storm,Typhoon Carina (Nida),,,2016,8.0,2.0,2016,8.0,2.0,25.0,182500.0,,,144000.0,175588.0,
2016-0371-VNM,Natural,Storm,Typhoon Carina (Nida),,,2016,8.0,2.0,2016,8.0,2.0,25.0,182500.0,,,144000.0,175588.0,
2016-0371-VNM,Natural,Storm,Typhoon Carina (Nida),,,2016,8.0,2.0,2016,8.0,2.0,25.0,182500.0,,,144000.0,175588.0,
2016-0371-VNM,Natural,Storm,Typhoon Carina (Nida),,,2016,8.0,2.0,2016,8.0,2.0,25.0,182500.0,,,144000.0,175588.0,
2016-0379-VNM,Natural,Storm,Tropical storm Dianmu,,,2016,8.0,18.0,2016,8.0,21.0,11.0,11090.0,,,157.0,191.0,Lào Cai
2016-0379-VNM,Natural,Storm,Tropical storm Dianmu,,,2016,8.0,18.0,2016,8.0,21.0,11.0,11090.0,,,157.0,191.0,Bắc Giang
2016-0379-VNM,Natural,Storm,Tropical storm Dianmu,,,2016,8.0,18.0,2016,8.0,21.0,11.0,11090.0,,,157.0,191.0,
2016-0379-VNM,Natural,Storm,Tropical storm Dianmu,,,2016,8.0,18.0,2016,8.0,21.0,11.0,11090.0,,,157.0,191.0,
2016-0379-VNM,Natural,Storm,Tropical storm Dianmu,,,2016,8.0,18.0,2016,8.0,21.0,11.0,11090.0,,,157.0,191.0,
2016-0379-VNM,Natural,Storm,Tropical storm Dianmu,,,2016,8.0,18.0,2016,8.0,21.0,11.0,11090.0,,,157.0,191.0,Thanh Hóa
2016-0379-VNM,Natural,Storm,Tropical storm Dianmu,,,2016,8.0,18.0,2016,8.0,21.0,11.0,11090.0,,,157.0,191.0,Lai Châu
2016-0379-VNM,Natural,Storm,Tropical storm Dianmu,,,2016,8.0,18.0,2016,8.0,21.0,11.0,11090.0,,,157.0,191.0,Nghệ An
2016-0379-VNM,Natural,Storm,Tropical storm Dianmu,,,2016,8.0,18.0,2016,8.0,21.0,11.0,11090.0,,,157.0,191.0,Quảng Ninh
2016-0379-VNM,Natural,Storm,Tropical storm Dianmu,,,2016,8.0,18.0,2016,8.0,21.0,11.0,11090.0,,,157.0,191.0,
2016-0379-VNM,Natural,Storm,Tropical storm Dianmu,,,2016,8.0,18.0,2016,8.0,21.0,11.0,11090.0,,,157.0,191.0,
2016-0379-VNM,Natural,Storm,Tropical storm Dianmu,,,2016,8.0,18.0,2016,8.0,21.0,11.0,11090.0,,,157.0,191.0,Sơn La
2016-0400-VNM,Natural,Flood,,16.004,107.68,2016,10.0,9.0,2016,10.0,16.0,35.0,659615.0,,,104280.0,127155.0,Quảng Ninh
2016-0400-VNM,Natural,Flood,,16.004,107.68,2016,10.0,9.0,2016,10.0,16.0,35.0,659615.0,,,104280.0,127155.0,
2016-0400-VNM,Natural,Flood,,16.004,107.68,2016,10.0,9.0,2016,10.0,16.0,35.0,659615.0,,,104280.0,127155.0,
2016-0400-VNM,Natural,Flood,,16.004,107.68,2016,10.0,9.0,2016,10.0,16.0,35.0,659615.0,,,104280.0,127155.0,Nghệ An
2016-0400-VNM,Natural,Flood,,16.004,107.68,2016,10.0,9.0,2016,10.0,16.0,35.0,659615.0,,,104280.0,127155.0,
2016-0497-VNM,Natural,Flood,,,,2016,12.0,12.0,2016,12.0,20.0,27.0,562121.0,,,35000.0,42678.0,Quảng Ngãi
2016-0497-VNM,Natural,Flood,,,,2016,12.0,12.0,2016,12.0,20.0,27.0,562121.0,,,35000.0,42678.0,Quảng Nam
2016-0497-VNM,Natural,Flood,,,,2016,12.0,12.0,2016,12.0,20.0,27.0,562121.0,,,35000.0,42678.0,
2016-0497-VNM,Natural,Flood,,,,2016,12.0,12.0,2016,12.0,20.0,27.0,562121.0,,,35000.0,42678.0,
2016-0573-VNM,Natural,Flood,,,,2016,8.0,12.0,2016,8.0,14.0,8.0,509.0,,,,,Lào Cai
2016-0573-VNM,Natural,Flood,,,,2016,8.0,12.0,2016,8.0,14.0,8.0,509.0,,,,,
2016-0573-VNM,Natural,Flood,,,,2016,8.0,12.0,2016,8.0,14.0,8.0,509.0,,,,,
2016-0573-VNM,Natural,Flood,,,,2016,8.0,12.0,2016,8.0,14.0,8.0,509.0,,,,,Thanh Hóa
2016-0573-VNM,Natural,Flood,,,,2016,8.0,12.0,2016,8.0,14.0,8.0,509.0,,,,,
2016-0573-VNM,Natural,Flood,,,,2016,8.0,12.0,2016,8.0,14.0,8.0,509.0,,,,,Thái Nguyên
2016-0573-VNM,Natural,Flood,,,,2016,8.0,12.0,2016,8.0,14.0,8.0,509.0,,,,,
2016-0573-VNM,Natural,Flood,,,,2016,8.0,12.0,2016,8.0,14.0,8.0,509.0,,,,,Sơn La
2017-0259-VNM,Natural,Flood,,,,2017,6.0,27.0,2017,7.0,5.0,1.0,4104.0,,,355.0,424.0,Cà Mau
2017-0259-VNM,Natural,Flood,,,,2017,6.0,27.0,2017,7.0,5.0,1.0,4104.0,,,355.0,424.0,Lào Cai
2017-0259-VNM,Natural,Flood,,,,2017,6.0,27.0,2017,7.0,5.0,1.0,4104.0,,,355.0,424.0,
2017-0259-VNM,Natural,Flood,,,,2017,6.0,27.0,2017,7.0,5.0,1.0,4104.0,,,355.0,424.0,Hà Giang
2017-0259-VNM,Natural,Flood,,,,2017,6.0,27.0,2017,7.0,5.0,1.0,4104.0,,,355.0,424.0,Lai Châu
2017-0259-VNM,Natural,Flood,,,,2017,6.0,27.0,2017,7.0,5.0,1.0,4104.0,,,355.0,424.0,
2017-0259-VNM,Natural,Flood,,,,2017,6.0,27.0,2017,7.0,5.0,1.0,4104.0,,,355.0,424.0,Ninh Thuận
2017-0259-VNM,Natural,Flood,,,,2017,6.0,27.0,2017,7.0,5.0,1.0,4104.0,,,355.0,424.0,Thái Nguyên
2017-0259-VNM,Natural,Flood,,,,2017,6.0,27.0,2017,7.0,5.0,1.0,4104.0,,,355.0,424.0,An Giang
2017-0259-VNM,Natural,Flood,,,,2017,6.0,27.0,2017,7.0,5.0,1.0,4104.0,,,355.0,424.0,Tuyên Quang
2017-0259-VNM,Natural,Flood,,,,2017,6.0,27.0,2017,7.0,5.0,1.0,4104.0,,,355.0,424.0,
2017-0259-VNM,Natural,Flood,,,,2017,6.0,27.0,2017,7.0,5.0,1.0,4104.0,,,355.0,424.0,Cao Bằng
2017-0270-VNM,Natural,Flood,,,,2017,7.0,7.0,2017,7.0,10.0,14.0,400.0,,,1300.0,1552.0,Hà Giang
2017-0270-VNM,Natural,Flood,,,,2017,7.0,7.0,2017,7.0,10.0,14.0,400.0,,,1300.0,1552.0,Thái Nguyên
2017-0270-VNM,Natural,Flood,,,,2017,7.0,7.0,2017,7.0,10.0,14.0,400.0,,,1300.0,1552.0,
2017-0270-VNM,Natural,Flood,,,,2017,7.0,7.0,2017,7.0,10.0,14.0,400.0,,,1300.0,1552.0,
2017-0270-VNM,Natural,Flood,,,,2017,7.0,7.0,2017,7.0,10.0,14.0,400.0,,,1300.0,1552.0,Cao Bằng
2017-0281-VNM,Natural,Storm,Tropical Storm Talas,,,2017,7.0,17.0,2017,7.0,18.0,9.0,21000.0,,,71000.0,84769.0,Thanh Hóa
2017-0281-VNM,Natural,Storm,Tropical Storm Talas,,,2017,7.0,17.0,2017,7.0,18.0,9.0,21000.0,,,71000.0,84769.0,Nghệ An
2017-0281-VNM,Natural,Storm,Tropical Storm Talas,,,2017,7.0,17.0,2017,7.0,18.0,9.0,21000.0,,,71000.0,84769.0,
2017-0281-VNM,Natural,Storm,Tropical Storm Talas,,,2017,7.0,17.0,2017,7.0,18.0,9.0,21000.0,,,71000.0,84769.0,
2017-0337-VNM,Natural,Flood,,,,2017,8.0,3.0,2017,8.0,3.0,39.0,4161.0,,,88000.0,105066.0,
2017-0337-VNM,Natural,Flood,,,,2017,8.0,3.0,2017,8.0,3.0,39.0,4161.0,,,88000.0,105066.0,Lai Châu
2017-0337-VNM,Natural,Flood,,,,2017,8.0,3.0,2017,8.0,3.0,39.0,4161.0,,,88000.0,105066.0,
2017-0337-VNM,Natural,Flood,,,,2017,8.0,3.0,2017,8.0,3.0,39.0,4161.0,,,88000.0,105066.0,
2017-0337-VNM,Natural,Flood,,,,2017,8.0,3.0,2017,8.0,3.0,39.0,4161.0,,,88000.0,105066.0,Sơn La
2017-0352-VNM,Natural,Storm,Typhoon 'Hato',,,2017,8.0,24.0,2017,8.0,24.0,1.0,1.0,,,1430000.0,1707315.0,Lào Cai
2017-0406-VNM,Natural,Storm,Typhoon 'Doksuri',,,2017,9.0,15.0,2017,9.0,16.0,14.0,692012.0,,,484000.0,577860.0,Thanh Hóa
2017-0406-VNM,Natural,Storm,Typhoon 'Doksuri',,,2017,9.0,15.0,2017,9.0,16.0,14.0,692012.0,,,484000.0,577860.0,
2017-0406-VNM,Natural,Storm,Typhoon 'Doksuri',,,2017,9.0,15.0,2017,9.0,16.0,14.0,692012.0,,,484000.0,577860.0,Quảng Ninh
2017-0406-VNM,Natural,Storm,Typhoon 'Doksuri',,,2017,9.0,15.0,2017,9.0,16.0,14.0,692012.0,,,484000.0,577860.0,
2017-0406-VNM,Natural,Storm,Typhoon 'Doksuri',,,2017,9.0,15.0,2017,9.0,16.0,14.0,692012.0,,,484000.0,577860.0,
2017-0406-VNM,Natural,Storm,Typhoon 'Doksuri',,,2017,9.0,15.0,2017,9.0,16.0,14.0,692012.0,,,484000.0,577860.0,Nghệ An
2017-0406-VNM,Natural,Storm,Typhoon 'Doksuri',,,2017,9.0,15.0,2017,9.0,16.0,14.0,692012.0,,,484000.0,577860.0,
2017-0422-VNM,Natural,Storm,Typhoon 'Damrey' / 'Ramil',,,2017,11.0,4.0,2017,11.0,5.0,123.0,4330000.0,,,1000000.0,1193926.0,Kon Tum
2017-0422-VNM,Natural,Storm,Typhoon 'Damrey' / 'Ramil',,,2017,11.0,4.0,2017,11.0,5.0,123.0,4330000.0,,,1000000.0,1193926.0,Gia Lai
2017-0422-VNM,Natural,Storm,Typhoon 'Damrey' / 'Ramil',,,2017,11.0,4.0,2017,11.0,5.0,123.0,4330000.0,,,1000000.0,1193926.0,Quảng Ngãi
2017-0422-VNM,Natural,Storm,Typhoon 'Damrey' / 'Ramil',,,2017,11.0,4.0,2017,11.0,5.0,123.0,4330000.0,,,1000000.0,1193926.0,
2017-0422-VNM,Natural,Storm,Typhoon 'Damrey' / 'Ramil',,,2017,11.0,4.0,2017,11.0,5.0,123.0,4330000.0,,,1000000.0,1193926.0,
2017-0422-VNM,Natural,Storm,Typhoon 'Damrey' / 'Ramil',,,2017,11.0,4.0,2017,11.0,5.0,123.0,4330000.0,,,1000000.0,1193926.0,
2017-0422-VNM,Natural,Storm,Typhoon 'Damrey' / 'Ramil',,,2017,11.0,4.0,2017,11.0,5.0,123.0,4330000.0,,,1000000.0,1193926.0,
2017-0422-VNM,Natural,Storm,Typhoon 'Damrey' / 'Ramil',,,2017,11.0,4.0,2017,11.0,5.0,123.0,4330000.0,,,1000000.0,1193926.0,
2017-0422-VNM,Natural,Storm,Typhoon 'Damrey' / 'Ramil',,,2017,11.0,4.0,2017,11.0,5.0,123.0,4330000.0,,,1000000.0,1193926.0,Quảng Nam
2017-0422-VNM,Natural,Storm,Typhoon 'Damrey' / 'Ramil',,,2017,11.0,4.0,2017,11.0,5.0,123.0,4330000.0,,,1000000.0,1193926.0,
2017-0428-VNM,Natural,Flood,,,,2017,10.0,8.0,2017,10.0,16.0,75.0,40038.0,,,0.0,0.0,
2017-0428-VNM,Natural,Flood,,,,2017,10.0,8.0,2017,10.0,16.0,75.0,40038.0,,,0.0,0.0,
2017-0428-VNM,Natural,Flood,,,,2017,10.0,8.0,2017,10.0,16.0,75.0,40038.0,,,0.0,0.0,Thanh Hóa
2017-0428-VNM,Natural,Flood,,,,2017,10.0,8.0,2017,10.0,16.0,75.0,40038.0,,,0.0,0.0,
2017-0428-VNM,Natural,Flood,,,,2017,10.0,8.0,2017,10.0,16.0,75.0,40038.0,,,0.0,0.0,
2017-0428-VNM,Natural,Flood,,,,2017,10.0,8.0,2017,10.0,16.0,75.0,40038.0,,,0.0,0.0,Nghệ An
2017-0428-VNM,Natural,Flood,,,,2017,10.0,8.0,2017,10.0,16.0,75.0,40038.0,,,0.0,0.0,Sơn La
2017-0428-VNM,Natural,Flood,,,,2017,10.0,8.0,2017,10.0,16.0,75.0,40038.0,,,0.0,0.0,
2017-0428-VNM,Natural,Flood,,,,2017,10.0,8.0,2017,10.0,16.0,75.0,40038.0,,,0.0,0.0,Quảng Nam
2017-0428-VNM,Natural,Flood,,,,2017,10.0,8.0,2017,10.0,16.0,75.0,40038.0,,,0.0,0.0,
2017-0492-VNM,Natural,Flood,,11.664,108.399,2017,11.0,19.0,2017,11.0,24.0,8.0,41500.0,,,,,
2017-0492-VNM,Natural,Flood,,11.664,108.399,2017,11.0,19.0,2017,11.0,24.0,8.0,41500.0,,,,,
2017-0492-VNM,Natural,Flood,,11.664,108.399,2017,11.0,19.0,2017,11.0,24.0,8.0,41500.0,,,,,
2017-0492-VNM,Natural,Flood,,11.664,108.399,2017,11.0,19.0,2017,11.0,24.0,8.0,41500.0,,,,,Quảng Ngãi
2017-0492-VNM,Natural,Flood,,11.664,108.399,2017,11.0,19.0,2017,11.0,24.0,8.0,41500.0,,,,,Quảng Nam
2017-0492-VNM,Natural,Flood,,11.664,108.399,2017,11.0,19.0,2017,11.0,24.0,8.0,41500.0,,,,,
2018-0204-VNM,Natural,Flood,,,,2018,6.0,23.0,2018,6.0,27.0,33.0,16728.0,,,23000.0,26806.0,Lai Châu
2018-0227-VNM,Natural,Storm,Tyhoon 'Son Tinh',,,2018,7.0,18.0,2018,7.0,22.0,34.0,96000.0,,,220000.0,256401.0,
2018-0305-VNM,Natural,Storm,Typhoon 'Bebinca',,,2018,8.0,17.0,2018,8.0,19.0,13.0,50000.0,,,2000.0,2331.0,Bắc Giang
2018-0305-VNM,Natural,Storm,Typhoon 'Bebinca',,,2018,8.0,17.0,2018,8.0,19.0,13.0,50000.0,,,2000.0,2331.0,
2018-0305-VNM,Natural,Storm,Typhoon 'Bebinca',,,2018,8.0,17.0,2018,8.0,19.0,13.0,50000.0,,,2000.0,2331.0,Thanh Hóa
2018-0305-VNM,Natural,Storm,Typhoon 'Bebinca',,,2018,8.0,17.0,2018,8.0,19.0,13.0,50000.0,,,2000.0,2331.0,Nghệ An
2018-0305-VNM,Natural,Storm,Typhoon 'Bebinca',,,2018,8.0,17.0,2018,8.0,19.0,13.0,50000.0,,,2000.0,2331.0,Sơn La
2018-0448-VNM,Natural,Flood,,,,2018,12.0,8.0,2018,12.0,10.0,14.0,105000.0,,,25000.0,29137.0,Thanh Hóa
2018-0448-VNM,Natural,Flood,,,,2018,12.0,8.0,2018,12.0,10.0,14.0,105000.0,,,25000.0,29137.0,
2018-0448-VNM,Natural,Flood,,,,2018,12.0,8.0,2018,12.0,10.0,14.0,105000.0,,,25000.0,29137.0,
2018-0448-VNM,Natural,Flood,,,,2018,12.0,8.0,2018,12.0,10.0,14.0,105000.0,,,25000.0,29137.0,Nghệ An
2018-0448-VNM,Natural,Flood,,,,2018,12.0,8.0,2018,12.0,10.0,14.0,105000.0,,,25000.0,29137.0,Quảng Ngãi
2018-0448-VNM,Natural,Flood,,,,2018,12.0,8.0,2018,12.0,10.0,14.0,105000.0,,,25000.0,29137.0,Quảng Nam
2018-0448-VNM,Natural,Flood,,,,2018,12.0,8.0,2018,12.0,10.0,14.0,105000.0,,,25000.0,29137.0,
2018-0484-VNM,Natural,Storm,Tropical depression 'Toraji',,,2018,11.0,17.0,2018,11.0,18.0,19.0,10028.0,,,17200.0,20046.0,
2019-0265-VNM,Natural,Flood,,,,2019,5.0,27.0,2019,5.0,30.0,3.0,265.0,,,,,
2019-0265-VNM,Natural,Flood,,,,2019,5.0,27.0,2019,5.0,30.0,3.0,265.0,,,,,
2019-0265-VNM,Natural,Flood,,,,2019,5.0,27.0,2019,5.0,30.0,3.0,265.0,,,,,Hà Giang
2019-0265-VNM,Natural,Flood,,,,2019,5.0,27.0,2019,5.0,30.0,3.0,265.0,,,,,Cao Bằng
2019-0380-VNM,Natural,Flood,,,,2019,8.0,5.0,2019,8.0,5.0,27.0,500.0,,,45000.0,51512.0,
2019-0380-VNM,Natural,Flood,,,,2019,8.0,5.0,2019,8.0,5.0,27.0,500.0,,,45000.0,51512.0,Quảng Ninh
2019-0380-VNM,Natural,Flood,,,,2019,8.0,5.0,2019,8.0,5.0,27.0,500.0,,,45000.0,51512.0,Thanh Hóa
2019-0393-VNM,Natural,Flood,,,,2019,8.0,8.0,2019,8.0,10.0,12.0,61540.0,,,,,Ninh Thuận
2019-0393-VNM,Natural,Flood,,,,2019,8.0,8.0,2019,8.0,10.0,12.0,61540.0,,,,,Kiên Giang
2019-0393-VNM,Natural,Flood,,,,2019,8.0,8.0,2019,8.0,10.0,12.0,61540.0,,,,,Gia Lai
2019-0393-VNM,Natural,Flood,,,,2019,8.0,8.0,2019,8.0,10.0,12.0,61540.0,,,,,Kon Tum
2019-0393-VNM,Natural,Flood,,,,2019,8.0,8.0,2019,8.0,10.0,12.0,61540.0,,,,,
2019-0393-VNM,Natural,Flood,,,,2019,8.0,8.0,2019,8.0,10.0,12.0,61540.0,,,,,
2019-0393-VNM,Natural,Flood,,,,2019,8.0,8.0,2019,8.0,10.0,12.0,61540.0,,,,,
2019-0393-VNM,Natural,Flood,,,,2019,8.0,8.0,2019,8.0,10.0,12.0,61540.0,,,,,
2019-0393-VNM,Natural,Flood,,,,2019,8.0,8.0,2019,8.0,10.0,12.0,61540.0,,,,,
2019-0419-VNM,Natural,Flood,,,,2019,9.0,11.0,2019,9.0,11.0,10.0,36450.0,,,13000.0,14881.0,Lào Cai
2019-0419-VNM,Natural,Flood,,,,2019,9.0,11.0,2019,9.0,11.0,10.0,36450.0,,,13000.0,14881.0,Quảng Ninh
2019-0419-VNM,Natural,Flood,,,,2019,9.0,11.0,2019,9.0,11.0,10.0,36450.0,,,13000.0,14881.0,
2019-0482-VNM,Natural,Flood,,,,2019,10.0,15.0,2019,10.0,22.0,3.0,26255.0,,,,,Nghệ An
2019-0482-VNM,Natural,Flood,,,,2019,10.0,15.0,2019,10.0,22.0,3.0,26255.0,,,,,
2019-0482-VNM,Natural,Flood,,,,2019,10.0,15.0,2019,10.0,22.0,3.0,26255.0,,,,,
2019-0534-VNM,Natural,Storm,Typhoon 'Matmo',,,2019,11.0,3.0,2019,11.0,3.0,1.0,20014.0,,,,,Gia Lai
2019-0534-VNM,Natural,Storm,Typhoon 'Matmo',,,2019,11.0,3.0,2019,11.0,3.0,1.0,20014.0,,,,,
2019-0534-VNM,Natural,Storm,Typhoon 'Matmo',,,2019,11.0,3.0,2019,11.0,3.0,1.0,20014.0,,,,,
2019-0534-VNM,Natural,Storm,Typhoon 'Matmo',,,2019,11.0,3.0,2019,11.0,3.0,1.0,20014.0,,,,,Quảng Ngãi
2019-0534-VNM,Natural,Storm,Typhoon 'Matmo',,,2019,11.0,3.0,2019,11.0,3.0,1.0,20014.0,,,,,
2019-0549-VNM,Natural,Storm,Tropical cyclone 'Nakri',,,2019,11.0,12.0,2019,11.0,13.0,3.0,2150.0,,,4000.0,4579.0,
2019-0549-VNM,Natural,Storm,Tropical cyclone 'Nakri',,,2019,11.0,12.0,2019,11.0,13.0,3.0,2150.0,,,4000.0,4579.0,
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,Hậu Giang
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,Cà Mau
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,Kiên Giang
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,Long An
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,Vĩnh Long
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,An Giang
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,Trà Vinh
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,Bến Tre
2019-9359-VNM,Natural,Drought,,,,2019,7.0,,2020,2.0,,,685558.0,,,,,Tiền Giang
2020-0165-VNM,Natural,Storm,,,,2020,4.0,22.0,2020,4.0,27.0,3.0,30013.0,,,,,Lào Cai
2020-0165-VNM,Natural,Storm,,,,2020,4.0,22.0,2020,4.0,27.0,3.0,30013.0,,,,,
2020-0165-VNM,Natural,Storm,,,,2020,4.0,22.0,2020,4.0,27.0,3.0,30013.0,,,,,Hà Giang
2020-0165-VNM,Natural,Storm,,,,2020,4.0,22.0,2020,4.0,27.0,3.0,30013.0,,,,,Quảng Ninh
2020-0165-VNM,Natural,Storm,,,,2020,4.0,22.0,2020,4.0,27.0,3.0,30013.0,,,,,Sơn La
2020-0307-VNM,Natural,Storm,Tropical cyclone 'Sinlaku',,,2020,7.0,29.0,2020,7.0,30.0,2.0,10000.0,,,232.0,262.0,Quảng Ninh
2020-0307-VNM,Natural,Storm,Tropical cyclone 'Sinlaku',,,2020,7.0,29.0,2020,7.0,30.0,2.0,10000.0,,,232.0,262.0,
2020-0328-VNM,Natural,Flood,,,,2020,7.0,18.0,2020,7.0,21.0,5.0,2621.0,,,22000.0,24877.0,Bắc Giang
2020-0328-VNM,Natural,Flood,,,,2020,7.0,18.0,2020,7.0,21.0,5.0,2621.0,,,22000.0,24877.0,Hà Giang
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,Kon Tum
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,Gia Lai
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,Quảng Ninh
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,Quảng Ngãi
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,Nghệ An
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,Quảng Nam
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,
2020-0411-VNM,Natural,Storm,Tropical storm Linfa,,,2020,10.0,6.0,2020,11.0,3.0,243.0,1500000.0,,,850000.0,961151.0,
2020-0425-VNM,Natural,Storm,Tropical storm 'Nangka' (Nika),,,2020,10.0,13.0,2020,10.0,14.0,2.0,70780.0,,,,,Thanh Hóa
2020-0425-VNM,Natural,Storm,Tropical storm 'Nangka' (Nika),,,2020,10.0,13.0,2020,10.0,14.0,2.0,70780.0,,,,,Ninh Bình
2020-0425-VNM,Natural,Storm,Tropical storm 'Nangka' (Nika),,,2020,10.0,13.0,2020,10.0,14.0,2.0,70780.0,,,,,
2020-0462-VNM,Natural,Storm,Tropical storm 'Noul' (Leon),,,2020,9.0,18.0,2020,9.0,21.0,6.0,125000.0,,,33000.0,37315.0,
2020-0470-VNM,Natural,Storm,Typhoon 'Molave' (Quinta),,,2020,10.0,29.0,2020,10.0,29.0,41.0,450000.0,,,540000.0,610614.0,Quảng Nam
2020-0501-VNM,Natural,Storm,Tyhoon 'Ulysses' (Vamco),,,2020,11.0,15.0,2020,11.0,15.0,,,,,,,
2020-0501-VNM,Natural,Storm,Tyhoon 'Ulysses' (Vamco),,,2020,11.0,15.0,2020,11.0,15.0,,,,,,,Quảng Ninh
2020-0501-VNM,Natural,Storm,Tyhoon 'Ulysses' (Vamco),,,2020,11.0,15.0,2020,11.0,15.0,,,,,,,
2020-0501-VNM,Natural,Storm,Tyhoon 'Ulysses' (Vamco),,,2020,11.0,15.0,2020,11.0,15.0,,,,,,,
2020-0542-VNM,Natural,Storm,Tropical storm 'Etau' (Tonyo),,,2020,11.0,10.0,2020,11.0,10.0,2.0,5000.0,,,5260.0,5948.0,
2020-0542-VNM,Natural,Storm,Tropical storm 'Etau' (Tonyo),,,2020,11.0,10.0,2020,11.0,10.0,2.0,5000.0,,,5260.0,5948.0,Quảng Nam
2020-0542-VNM,Natural,Storm,Tropical storm 'Etau' (Tonyo),,,2020,11.0,10.0,2020,11.0,10.0,2.0,5000.0,,,5260.0,5948.0,
2020-0542-VNM,Natural,Storm,Tropical storm 'Etau' (Tonyo),,,2020,11.0,10.0,2020,11.0,10.0,2.0,5000.0,,,5260.0,5948.0,
2021-0217-VNM,Natural,Flood,,,,2021,4.0,16.0,2021,4.0,19.0,3.0,180.0,,,,,
2021-0217-VNM,Natural,Flood,,,,2021,4.0,16.0,2021,4.0,19.0,3.0,180.0,,,,,
2021-0217-VNM,Natural,Flood,,,,2021,4.0,16.0,2021,4.0,19.0,3.0,180.0,,,,,Hà Giang
2021-0327-VNM,Natural,Storm,Tropical storm 'Koguma',,,2021,6.0,12.0,2021,6.0,13.0,1.0,750.0,,,10000.0,10800.0,
2021-0327-VNM,Natural,Storm,Tropical storm 'Koguma',,,2021,6.0,12.0,2021,6.0,13.0,1.0,750.0,,,10000.0,10800.0,Quảng Nam
2021-0327-VNM,Natural,Storm,Tropical storm 'Koguma',,,2021,6.0,12.0,2021,6.0,13.0,1.0,750.0,,,10000.0,10800.0,
2021-0698-VNM,Natural,Storm,Tropical depression 'Twe',,,2021,10.0,22.0,2021,10.0,27.0,5.0,82500.0,,,7500.0,8100.0,
2021-0698-VNM,Natural,Storm,Tropical depression 'Twe',,,2021,10.0,22.0,2021,10.0,27.0,5.0,82500.0,,,7500.0,8100.0,
2021-0698-VNM,Natural,Storm,Tropical depression 'Twe',,,2021,10.0,22.0,2021,10.0,27.0,5.0,82500.0,,,7500.0,8100.0,
